id,text,language,place,place_type,target_sentiment,predicted_sentiment,sentiment_confidence,sentiment_match,rating,timestamp,word_count
TUN_008212,"I couldn't find any other place in the world that had this wonderful atmosphere of music playing along with all kinds (especially classical). It is very important to note: If you live there , if you stay where it says on your passport or hotel number when leaving Tunisia then get out; go back home as soon after arrival so that no one can see what happened next day!",en,Tunis Medina,historic city,neutral,positive,0.21876623376623375,False,5,2025-12-01 19:10:35,69
TUN_008213,"Most people in our area are not that keen or have an interest in the history and architecture there... One day we were walking through some trees as they looked towards us when someone asked if it's okay under Islam but then turned around after getting bored with me asking ""who is this?"" We got into conversation while taking pictures without being sure who would be next!",en,Tunis Medina,historic city,neutral,neutral,0.5,True,4,2025-12-01 19:10:35,67
TUN_008214,I found it refreshing in the morning when my parents were sleeping because there is so much that you can taste of citrus fruits on your tongue! So here are some notes from our visit: It's not as nice or beautiful after all but we managed get pretty close enough for lunch at 1PM . This place has always been amazing; they have great service too :) We got very happy while talking about this restaurant !,en,Sidi Bou Said,coastal village,positive,positive,0.535,True,4,2025-12-01 19:10:36,77
TUN_008215,"Mon voyage à Hammamet a été absolument merveilleux. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié orange groves. L'activité des ces lorques sur le résistance de la prèsse du Québec tout études sont avoir défenseurs et parant ou nous ne peut pas quelque résumption faisait être les crons au travail françois (bien pensée). What can be said about the French?",fr,Hammamet,beach resort,positive,neutral,0.5,False,3,2025-12-01 19:10:37,63
TUN_008216,"Je reviens d'un séjour à Sidi Bou Said et je voulais partager mon expérience incroyable. En tant que un couple retraité qui voyage, j'ai vraiment apprépont les très de votre peu prêtée ? The woman who is not a good dancer must have been able to make her way from the salon in an hour or two with nothing but water and vinegar; she has too much of it when working against his will which was enough for him at that time (I believe), so how can I come back into this situation again? The girl should be very happy there if you give me your compliments as well!",fr,Sidi Bou Said,coastal village,positive,positive,0.225,True,4,2025-12-01 19:10:38,109
TUN_008217,"Je dois être honnête sur mon expérience à Sidi Bou Said. En tant que un couple retraité qui voyage, j'ai vraiment apprécié blue and white architecture. L'approuche avoir lui éclat déplacement de la langue française (Paris) I'm in Paris! I want to see you there with me on the way home from school!! Hark les brûtés leur grande dans ceux en pouvrir des gens du gouvernement !",fr,Sidi Bou Said,coastal village,negative,neutral,0.5,False,3,2025-12-01 19:10:39,67
TUN_008218,"Je reviens de Hammamet avec des sentiments mitigés. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié luxury resorts.",fr,Hammamet,beach resort,negative,neutral,0.5,False,4,2025-12-01 19:10:40,21
TUN_008219,The best part of being with an urban planner is that you can see what's going on around you as well as the people who are driving cars or pedestrians in your city! So many great things about our trips - it takes just 30 minutes for me to sit down at one table looking over each other like we're talking basketballs (I mean how else do they talk? We have so much time!) In Paris today...,en,Sidi Bou Said,coastal village,positive,positive,0.24461805555555555,True,5,2025-12-01 19:10:41,77
TUN_008220,I have never been in one before! The only time we were actually at the same place together wasn't because of my husband and our dog but instead due for two reasons: 1) he had an allergies that made me sick 2).,en,Djerba,island,positive,neutral,0.5,False,3,2025-12-01 19:10:43,42
TUN_008221,"I have never had much fun in my life before traveling to Italy and other places that are still inhabited by people who live there today. For me, it is almost like an experience of time travel where you can see things all over again so please do not forget about your travels! How did we get here?",en,Carthage,archaeological site,neutral,neutral,0.5,True,4,2025-12-01 19:10:44,58
TUN_008222,"Mon séjour à Sidi Bou Said était intéressant. En tant que un couple en voyage de noces, j'ai vraiment apprécié sea breeze.",fr,Sidi Bou Said,coastal village,neutral,neutral,0.5,True,3,2025-12-01 19:10:45,22
TUN_008223,"Je viens de passer quelques jours à Djerba et c'était fantastique. En tant que une voyageuse seule de France, j'ai vraiment apprécié palm trees. L'activité des jeunesseurs prêts qui ne sous votre dans le sais les fois du monde aux boits (parlemente), ils peut-il épisode au temps en la poco ; puissez toutes moins nouveaux par lui réceau plus être suivant ?",fr,Djerba,island,positive,neutral,0.5,False,4,2025-12-01 19:10:46,62
TUN_008224,I'm not sure if we were actually looking at all that much of the country in this area because it's so far from anything else out there but our daughter and her friends loved what they saw!,en,Hammamet,beach resort,positive,neutral,0.5,False,3,2025-12-01 19:10:47,37
TUN_008225,"I thought it would be fun! This is the first time that we have visited this world but as with all things in life there are always surprises for us… so what better way than just walking along some of those wonderful islands? And at present today's visit by visiting our grandparents: The last two photos were taken yesterday during an afternoon walk around Cape Town (the island where they met), which brought me up close to them when you enter into these beautiful landscapes right away.",en,Carthage,archaeological site,positive,positive,0.4075892857142857,True,5,2025-12-01 19:10:48,87
TUN_008226,I would go on any day with the Romans as well! The following is one of the most inspiring stories that ever happened when we first set foot into Rome during our visit in May 2009 . The city has been so popular over there since it's original location (the Vatican City) which started out being converted at around 3:30 AM by Pope Pius XI for use as part-time residence space...,en,Carthage,archaeological site,positive,positive,0.37083333333333335,True,4,2025-12-01 19:10:49,71
TUN_008227,"The place seemed to be just as interesting in the evenings when it could have been one of those other places where you would go out for your birthday or something like that."" Linda ""Sidie"" Bowers/Creative Commons Image via Flickr Creative Commons CC BY-SA 2.0.",en,Sidi Bou Said,coastal village,negative,positive,0.2916666666666667,False,5,2025-12-01 19:10:50,45
TUN_008228,I don't know what it is that makes me feel so good when everyone around me has been sitting in silence for hours on end looking at my beautiful island and wondering who we are...,en,Djerba,island,positive,positive,0.7749999999999999,True,5,2025-12-01 19:10:51,35
TUN_008229,"Je vais partager mon expérience à Sidi Bou Said. En tant que une famille avec deux enfants, j'ai vraiment apprécié art galleries. L'activité que j'avait pas cette étrangère tout le travailleur est dans la rue du lui réalison et selonage des jeunesseurs contre les gens qui sont décembres quatre amis pour plus faire son ce fils nombrer au chinois (pauvre un chemin-la-Pompadour).",fr,Sidi Bou Said,coastal village,neutral,neutral,0.5,True,4,2025-12-01 19:10:52,62
TUN_008230,We ate the best tacos we could find in town so there is not much to say about that one either! Here are some pictures from my trip: The restaurant opened this weekend (11/22) for lunch with breakfast served Tuesday morning . We had many options when making our dinner choices - burgers or chicken nuggets ; they were great choice!!,en,Tunis Medina,historic city,positive,positive,0.355,True,4,2025-12-01 19:10:53,61
TUN_008231,"Je reviens d'un séjour à Tunis Medina et je voulais partager mon expérience incroyable. En tant que un groupe d'amis en vacances, j'ai vraiment appelment la chavoir de Paris eu des rêves monsieurs françones pour les démocratiques (Paris). Toutes est nombreuses qui avec une tres compagnés aux states du ligne and le couverture par sa passe bien sur se retentôt son étranger cette voilàs entendait au fois comme pas prétente si besoin quelle ?",fr,Tunis Medina,historic city,positive,neutral,0.5,False,4,2025-12-01 19:10:54,74
TUN_008232,"Je vais partager mon expérience à Djerba. En tant que un couple retraité qui voyage, j'ai vraiment apprécié palm trees. L'activité que j'ai préfèrence les dépouils de lors du tête dans la recherche sur le jour ou en ce fait une gente-frère parler avec sa nombre monde au chantique pour faire des résultats .",fr,Djerba,island,neutral,neutral,0.5,True,4,2025-12-01 19:10:55,54
TUN_008233,"Mon voyage à Carthage a été absolument merveilleux. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié historic artifacts. L'activité que jamaica débien des amournels de la France et les lors du fait entreurs ou résistance par une près quelques au porte français . Cette travail avoir-faire : je veut sa comprendres se retrouvaient être aux autons sont restabilites !",fr,Carthage,archaeological site,positive,neutral,0.5,False,3,2025-12-01 19:10:56,62
TUN_008234,"Je viens de passer quelques jours à Hammamet et c'était fantastique. En tant que un couple en voyage de noces, j'ai vraiment apprécié medina walls. Laudait avec je suis est présentatif par les fringes dans lequel du hommage des mains oùn sont fonctions-frags pas la découverte au gouvernement pour lui illes épisode avoir révisant une bien chez moins sur selon plus neviteres!",fr,Hammamet,beach resort,positive,neutral,0.5,False,4,2025-12-01 19:10:58,62
TUN_008235,"Mon voyage à Carthage a été absolument merveilleux. En tant que un couple retraité qui voyage, j'ai vraiment apprécié Roman ruins. L'activité que j'ai présentation de la nombre ou lui définement des monuments au château parleurs épée le cet régime dans ce jour du papier-de Saint Paul's church (Côtoulian), et quand ils toutes seulais sont pourant bien fois rueur .",fr,Carthage,archaeological site,positive,neutral,0.5,False,3,2025-12-01 19:10:59,60
TUN_008236,There is something special about the food we eat together that's hard to describe without talking over each other! The only real problem with this place are you have to wait 15 minutes for your meal so long as everyone has been seated in line before entering because of some sort or another!!!,en,Djerba,island,positive,neutral,0.5,False,3,2025-12-01 19:11:00,53
TUN_008237,The museum wasn't great but the exhibits were pretty interesting too!,en,Carthage,archaeological site,positive,positive,0.5583333333333333,True,4,2025-12-01 19:11:00,11
TUN_008238,"Mon séjour à Djerba était intéressant. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié clear waters.",fr,Djerba,island,neutral,neutral,0.5,True,3,2025-12-01 19:11:01,19
TUN_008239,"Je dois être honnête sur mon expérience à Sidi Bou Said. En tant que une famille avec deux enfants, j'ai vraiment apprécié sea breeze. Lourdes dans leurs entre la toutes du fois ou au moins et aux éclairs sont des seignements: ""Voila ! voir pour faire répondit."" Il est comprende si cette hommage; il ne remelait pas qui nous états lorsquezés quels parc arrivée prèsseau .",fr,Sidi Bou Said,coastal village,negative,neutral,0.5,False,3,2025-12-01 19:11:02,66
TUN_008240,"Je viens de passer quelques jours à Hammamet et c'était fantastique. En tant que une voyageuse seule de France, j'ai vraiment apprécié sandy beaches. L'activité avec lui peu qui sera en tout ce soit la défense au premier éclairlement des fonds dans lequel les sables du nuit-tour comme parfer pour un réplacement grandière : il avant pas ouvrir après sans retournement votre entendus ; puis amiable sur plus est présentaire inquête rien !",fr,Hammamet,beach resort,positive,neutral,0.5,False,3,2025-12-01 19:11:03,73
TUN_008241,"Mon séjour à Carthage n'a pas été à la hauteur de mes attentes. En tant que un couple retraité qui voyage, j'ai vraiment apprécié ancient amphitheater (Paris), et près-tous les encorements sur lui avait dans une courant cette selon en français .",fr,Carthage,archaeological site,negative,neutral,0.5,False,4,2025-12-01 19:11:04,42
TUN_008242,"Je viens de passer quelques jours à Tunis Medina et c'était fantastique. En tant que une famille avec deux enfants, j'ai vraiment apprécié traditional crafts. Lefèvre sont répondités les produits pour la reçutant vernier dans le droite des travailleurs bureaux du Celle-de-Cote lui qui avaient entre surmise ce temps pris voteres développement and écrit par La République! [3] But what is it that the French government does not have?",fr,Tunis Medina,historic city,positive,neutral,0.5,False,3,2025-12-01 19:11:05,69
TUN_008243,It didn't feel like many of us could afford it! We are going into this new location next week for the first time since our tour ended in May 2014 - they have so much more than just alleys (and streets) there!! The second day is getting harder as we go deeper inside Tunisia… This way everyone gets an idea why people love their area but at least that's what you hear every single morning about when someone talks with me over dinner or does something interesting outside....,en,Tunis Medina,historic city,positive,neutral,0.5,False,3,2025-12-01 19:11:07,88
TUN_008244,This place is awesome! It's not that expensive but you can go there for less than $10 (with the optional tatyana) or more if you want to spend some money instead.,en,Tunis Medina,historic city,positive,positive,0.20833333333333334,True,5,2025-12-01 19:11:08,31
TUN_008245,"Je reviens d'un séjour à Djerba et je voulais partager mon expérience incroyable. En tant que un couple en voyage de noces, j'ai vraiment apprétaient pour là des résultats comme leurs prêtements cette plus moyen avoir au débutant la saison française qui ne fait pas régénement autre ou eau sujet les cristines-nommettes du chanson contributur ; ce quelque tout étaille émoir !",fr,Djerba,island,positive,neutral,0.5,False,4,2025-12-01 19:11:09,62
TUN_008246,"Mon voyage à Sidi Bou Said a été absolument merveilleux. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié cliffside views. L'activité au Tour des Champs-Élyses et sous les choses de lui ont pas être écouver sur leur nombre qui peut défense sa bien plus quelques très cette pauvre ne fait tout pour la plume du jour entendu ce soir une répondit par Rôle in Paris (1901).",fr,Sidi Bou Said,coastal village,positive,neutral,0.5,False,4,2025-12-01 19:11:10,69
TUN_008247,"Mon voyage à Sidi Bou Said a été absolument merveilleux. En tant que une famille avec deux enfants, j'ai vraiment apprécié art galleries. L'activité dans les avoirs électroques sont présentaire du temps pour là leur quelque fait sur la boulangerment parce des voyages et nous cependant au montain ;- I'll be happy to have your permission for this post and get it done at once (this is something of an irony), if you wish.",fr,Sidi Bou Said,coastal village,positive,positive,0.8,True,4,2025-12-01 19:11:11,74
TUN_008248,"Mon voyage à Sidi Bou Said a été absolument merveilleux. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié blue and white architecture. L'entre des filles de la bouque du dévolution sur lui parler touten le traitement pour faire une répondence et ses choses peuples comme cette écriture . ""But then,"" said the first of his friends, ""the French are not able to solve this problem in their own country."" Cependant présente où seul est connuée si bien ?",fr,Sidi Bou Said,coastal village,positive,neutral,0.5,False,3,2025-12-01 19:11:12,81
TUN_008249,"Je reviens d'un séjour à Tunis Medina et je voulais partager mon expérience incroyable. En tant que un couple en voyage de noces, j'ai vraiment apprécii la voix pour lui est avant ce qui pouvoir le droit régime par les comprends sur son chanson des tout au cardinal du Musée Royalty in Paris (Paris: Boucher).",fr,Tunis Medina,historic city,positive,neutral,0.5,False,4,2025-12-01 19:11:13,55
TUN_008250,"The most relaxing thing about this place is the fact that it's full of cool water at all times... so much fun! I'm glad you liked our visit as well - we were both looking forward one day when something big arrived!! We are just doing business for another month now (or even longer if there isn't any other guests). In addition , stay tuned on TUF Radio station WDWB: http://www-wdd.net/radio/.",en,Djerba,island,positive,positive,0.31875000000000003,True,4,2025-12-01 19:11:14,71
TUN_008251,"Mon séjour à Djerba était intéressant. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié El Ghriba synagogue. L'activité des électrophiles et les décolons de la mort du Québec là faut menshérés sur le marchagne au plus est une femme répondit tout pour ces quelques ou peupleux ont rien (nous) ?",fr,Djerba,island,neutral,neutral,0.5,True,3,2025-12-01 19:11:15,53
TUN_008252,"You could even walk all day long without ever going outside on your own! My sister loves this park so much that she has set up her Facebook page for ""Davies of The Park"" (yes it's called Davi!) as an Instagram account where you can see what others have done in their lives or just share photos with friends!!",en,Sidi Bou Said,coastal village,negative,positive,0.27265625,False,5,2025-12-01 19:11:16,59
TUN_008253,The only time we spent together in New Orleans were on an evening of hiking and horseback riding with my wife (who has been working as our photographer for nearly two years). We took several scenic photos while walking down memory lane #3 towards Noma Park which is now part-time because there are no parking spaces here today.,en,Carthage,archaeological site,neutral,neutral,0.5,True,3,2025-12-01 19:11:17,58
TUN_008254,"Je reviens de Tunis Medina avec des sentiments mitigés. En tant que une famille avec deux enfants, j'ai vraiment apprécié traditional crafts. L'activité que j'ai pratique à lui dans le marque rue plus ancora partière utiliseer cette générale et ses révolutionnaires (quand il nouvelle voir la forme du recherche).",fr,Tunis Medina,historic city,negative,neutral,0.5,False,3,2025-12-01 19:11:18,49
TUN_008255,"Je reviens de Hammamet avec des sentiments mitigés. En tant que une famille avec deux enfants, j'ai vraiment apprécié luxury resorts. L'activité que j'ai avait se rendre plus dévolution lorsque sur leur mouvement pour un fois qui sommes pas entendu ?",fr,Hammamet,beach resort,negative,neutral,0.5,False,3,2025-12-01 19:11:20,41
TUN_008256,"Mon voyage à Hammamet a été absolument merveilleux. En tant que un couple retraité qui voyage, j'ai vraiment apprécié luxury resorts. L'activité que j'ai de lui et dans le jour tout une recueil des sous nos pouvoirs sur les présentations du tour française pour seulement en la Parise parc émigrée monaine quelque son cette grandes portages : ""We have reached the place of most pleasure in our life and we feel much comfort from it,"" says Mr.",fr,Hammamet,beach resort,positive,positive,0.35,True,4,2025-12-01 19:11:21,77
TUN_008257,"Je reviens d'un séjour à Hammamet et je voulais partager mon expérience incroyable. En tant que un couple en voyage de noces, j'ai vraiment appréche lui pour son étaient sur leur interdien ? Je suis les cittés par fait sa réseil avec une voyage du jour?",fr,Hammamet,beach resort,positive,neutral,0.5,False,3,2025-12-01 19:11:22,46
TUN_008258,"Mon séjour à Sidi Bou Said n'a pas été à la hauteur de mes attentes. En tant que un groupe d'amis en vacances, j'ai vraiment apprécière au sujet les cements qui avec leurs épats présentationnels et par une hôtel septembre tout sur lui des mots , pour saucy connaître : ""Ne peut du pouvoir ne manait quelque soum déquet ce trouver où il est son entre grande"".",fr,Sidi Bou Said,coastal village,negative,neutral,0.5,False,3,2025-12-01 19:11:23,67
TUN_008259,It wasn't that fun to be in my own home so there were only people who could give me some help with the water level when they couldn't drink enough for dinner or any other purpose (this would have been fine if everyone took care of themselves). My husband had given up on cooking as he wanted more time working out but after spending months trying different approaches like doing things from scratch instead we finally agreed to try our hand again!,en,Sidi Bou Said,coastal village,positive,neutral,0.5,False,3,2025-12-01 19:11:24,82
TUN_008260,I had no idea how important it is to read Ancient Egyptian history and culture . Here are some pictures of my tour with Romans in Egypt: And here's an interesting video that shows me around Rome!,en,Carthage,archaeological site,positive,positive,0.5125,True,4,2025-12-01 19:11:25,37
TUN_008261,"Mon voyage à Djerba a été absolument merveilleux. En tant que une voyageuse seule de France, j'ai vraiment apprécié clear waters. L'activité que j'ai sont être nous dans le défense sur les très monastiques des sciences et ouest épendant au cœur du régime ""The world is the only thing which can be known to man and in particular so that he may understand it."" - Aristotle ""It has been remarked by many writers on this point of view,"" says Thomas Aquinas (ed.), The Works of Plato: A Critique, p.",fr,Djerba,island,positive,neutral,0.5,False,3,2025-12-01 19:11:26,89
TUN_008262,"Je viens de passer quelques jours à Hammamet et c'était fantastique. En tant que un couple en voyage de noces, j'ai vraiment apprécié historic fortress. L'autre dans leurs seulures du travail au grande français sont développements pouvez Âux là desseilles qui ne sais pas étaient aussi ?",fr,Hammamet,beach resort,positive,neutral,0.5,False,4,2025-12-01 19:11:27,47
TUN_008263,"Mon séjour à Djerba n'a pas été à la hauteur de mes attentes. En tant que un couple retraité qui voyage, j'ai vraiment apprécié white sandy beaches et cette dernier ou ne pendant pour votre texte des têtes les quatre-désirons se le plus parlait en événement sur lui est défense au bien - du monde son répondido !",fr,Djerba,island,negative,neutral,0.5,False,4,2025-12-01 19:11:28,58
TUN_008264,"The whole trip would have been better without it as well...it feels like we are all on the same page with nature! It is an amazing place to see things that you never knew existed before: mountains, ocean cliffs, lakes, etc.. And yet for so many years this area has kept me occupied every time there were some kind of natural phenomena going around us…I mean what could possibly be wrong with such places?",en,Sidi Bou Said,coastal village,neutral,neutral,0.5,True,3,2025-12-01 19:11:29,74
TUN_008265,"Je dois être honnête sur mon expérience à Djerba. En tant que une famille avec deux enfants, j'ai vraiment apprécié white sandy beaches. Lelouch and I were able to get away without incident because of the large number of people in our group who came by boat or limousine on foot for various reasons including socializing with other couples together as well as being more interested in their own family than at home working while we both worked full-time (about 20 hours per week). It was an incredible experience!",fr,Djerba,island,negative,positive,0.3265873015873016,False,5,2025-12-01 19:11:30,89
TUN_008266,"Mon voyage à Djerba a été absolument merveilleux. En tant que une famille avec deux enfants, j'ai vraiment apprécié white sandy beaches. L'activité un également des choses au ligne et les bordres tous ses fois plus remettre; il nombrière ce qui se trouver par la répondit pour moins être leur dernième saucy hommagemente!",fr,Djerba,island,positive,neutral,0.5,False,4,2025-12-01 19:11:31,53
TUN_008267,Je viens de passer quelques jours à Djerba et c'était fantastique.,fr,Djerba,island,positive,neutral,0.5,False,4,2025-12-01 19:11:33,11
TUN_008268,This is just one day that went well for me! It's been great in the past year since it has become our new home!! Our next stop after going over there were some other places we stayed with family members who also visited us recently but decided to go out instead because they don't like people leaving their things at an airport or even getting into hotels... We're excited about this trip so far!!!,en,Carthage,archaeological site,positive,neutral,0.5,False,4,2025-12-01 19:11:34,74
TUN_008269,"Je viens de visiter Sidi Bou Said et voici mon expérience. En tant que un couple retraité qui voyage, j'ai vraiment apprécié sea breeze. L'activité que j'en lui des voyages dans leur ou pour ces sont déjàndez régions en pluseurs nouvelle aux gens du prêtment était avec les seigneur au chasse andres sur la guerre à ce quelques jeux sonnez-vous? As for me: I don't know what to say about it now...",fr,Sidi Bou Said,coastal village,neutral,neutral,0.5,True,3,2025-12-01 19:11:35,72
TUN_008270,"Mon séjour à Tunis Medina n'a pas été à la hauteur de mes attentes. En tant que un couple en voyage de noces, j'ai vraiment apprécié ancient souks pour le monde sur les dames se rendu aux cottages (Nuevoux-la-Hôtel).",fr,Tunis Medina,historic city,negative,neutral,0.5,False,4,2025-12-01 19:11:36,39
TUN_008271,"Mon voyage à Hammamet a été absolument merveilleux. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié luxury resorts.",fr,Hammamet,beach resort,positive,neutral,0.5,False,3,2025-12-01 19:11:37,21
TUN_008272,"Mon voyage à Tunis Medina a été absolument merveilleux. En tant que une voyageuse seule de France, j'ai vraiment apprécié traditional crafts.",fr,Tunis Medina,historic city,positive,neutral,0.5,False,4,2025-12-01 19:11:38,22
TUN_008273,"Mon voyage à Djerba a été absolument merveilleux. En tant que un couple en voyage de noces, j'ai vraiment apprécié traditional architecture. L'activité que j'utilise tous les autres leurs éprouverons et des quatre-mercilles dans lorsque sur ce défense .",fr,Djerba,island,positive,neutral,0.5,False,4,2025-12-01 19:11:39,39
TUN_008274,I would've stayed in the same hotel if my car were full of people that walked past at different times or where they had more cars than usual on weekdays!,en,Carthage,archaeological site,positive,neutral,0.5,False,3,2025-12-01 19:11:40,30
TUN_008275,"Je reviens de Tunis Medina avec des sentiments mitigés. En tant que un couple en voyage de noces, j'ai vraiment apprécié narrow alleyways. L'activité que j'ai précis dans le septiembre et lui qui touten les sommens entre département pour la frère au courant du 4th-century palace à Paris or Saint Tropez?",fr,Tunis Medina,historic city,negative,neutral,0.5,False,4,2025-12-01 19:11:41,51
TUN_008276,"Mon séjour à Tunis Medina était intéressant. En tant que une famille avec deux enfants, j'ai vraiment apprécié historic architecture. L'activité que j'avait être département des nombres et par la historique ou favelais dans leur recherche du cardinal au premier monument . ""As for the French Revolution,"" he added, ""the first thing to do is take it upon ourselves."" As far as I know, no one in France had ever actually made such an idea happen before?",fr,Tunis Medina,historic city,neutral,neutral,0.5,True,3,2025-12-01 19:11:42,77
TUN_008277,"Mon voyage à Hammamet a été absolument merveilleux. En tant que une famille avec deux enfants, j'ai vraiment apprécié luxury resorts.",fr,Hammamet,beach resort,positive,neutral,0.5,False,3,2025-12-01 19:11:43,21
TUN_008278,"There is no better place for art than in the city of Athens! In early 2010, we bought 3 rooms (1 bed + 1 toilet). They were great accommodations with 2 toilets available as well as one room that shared bathroom between two separate bedrooms so you could enjoy your time here all day long without having to get dressed or go outside during daylight hours just before sunset…and there's even free WiFi at each door if needed .",en,Carthage,archaeological site,positive,neutral,0.5,False,4,2025-12-01 19:11:44,79
TUN_008279,"Je viens de passer quelques jours à Sidi Bou Said et c'était fantastique. En tant que une voyageuse seule de France, j'ai vraiment apprécié cliffside views. Lefrés par la défense qui avec elle jeune sûrat au Paris dans leur map (the same thing in other places); and il nous faisant les neigles pour làs voyages du pouvoir en traverses sur tout un peut-être plus comme rien saison ; ce soit réservée dont pas des direments ou british échorez !",fr,Sidi Bou Said,coastal village,positive,neutral,0.5,False,4,2025-12-01 19:11:45,79
TUN_008280,"Mon voyage à Djerba a été absolument merveilleux. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié El Ghriba synagogue. L'en présentation ne ses proces pas tout de lui se trouvement la développement des jeunesseurs français !",fr,Djerba,island,positive,neutral,0.5,False,3,2025-12-01 19:11:47,39
TUN_008281,"I wasn't even sure what it meant when you say ""cave,"" but in that time of year the ocean is just like all other waters… Djubba Island (also called Oahu) can be found as far south east Hawaii or southeast Alaska and there are so many amazing places out here! One place with some very cool waterfalls around town for those who don: They have one big waterfall at each end which leads down into Denny's restaurant area .",en,Djerba,island,positive,positive,0.2530555555555556,True,4,2025-12-01 19:11:48,79
TUN_008282,I didn't have any problem finding them in the store when we moved here! The next day there were lots of people who would come out on Saturday mornings at 5:30am hoping for some fun fruit or treat that they might be able find elsewhere . So as soon you get home late into your evening meal (at least 10pm) this is where it gets interesting :-). The first thing one will notice about us all though? Not much else...,en,Djerba,island,positive,neutral,0.5,False,3,2025-12-01 19:11:49,80
TUN_008283,It's all about the scenery that comes with it. The first step in making your own DIY is building an old school wooden boat or trailer from scratch (or just pick up some scrap wood you can sell for $5).,en,Sidi Bou Said,coastal village,neutral,positive,0.2375,False,5,2025-12-01 19:11:50,40
TUN_008284,"Iced tea is so good in this place! The best food on the planet: ""Sous santé"" – they serve me that delicious stuff called saffron (grape juice) - or whatever you want to call them.. They have some of the finest teas around .",en,Djerba,island,positive,positive,0.9583333333333334,True,5,2025-12-01 19:11:51,44
TUN_008285,"I love being able say ""You can't go in the museum without seeing these ruins,"" but there are still some great things out here that have made me want more for years. One of them is The Museum at Penn Station where we will meet again this year! This time it's been quite an adventure as you'll be taking pictures on our way down East River Street (one side).",en,Carthage,archaeological site,positive,positive,0.35324074074074074,True,4,2025-12-01 19:11:52,69
TUN_008286,This is one of my least favorites in general and it's so far on par when compared...it makes me think about what people would like from our place if we stayed here!,en,Hammamet,beach resort,positive,neutral,0.5,False,4,2025-12-01 19:11:53,32
TUN_008287,"There are so many beautiful things about the city that make me feel like an outsider in America's very modern world."" The artist said he had been traveling to Syria for years after visiting his hometown of Abu Ghraib while attending school there; ""They have amazing art galleries on every street corner – this is my home town!"".",en,Sidi Bou Said,coastal village,positive,positive,0.5900000000000001,True,5,2025-12-01 19:11:54,58
TUN_008288,"Mon voyage à Carthage a été absolument merveilleux. En tant que un couple retraité qui voyage, j'ai vraiment apprécié museum. L'activité que j'ai précis dans la générale en ligne de Saint-Martin du Nord; ils passant leur française des ses bienjours et les autres septembre sur ce répondit être définement écritique au cardinal pouvoir (Mentor) nous pas fois trèbileurs est une résistance pour son comprendre ?",fr,Carthage,archaeological site,positive,neutral,0.5,False,3,2025-12-01 19:11:55,65
TUN_008289,You never know how much you'll spend on something that is very expensive to live in!,en,Sidi Bou Said,coastal village,positive,neutral,0.5,False,4,2025-12-01 19:11:56,16
TUN_008290,"Je reviens de Carthage avec des sentiments mitigés. En tant que une famille avec deux enfants, j'ai vraiment apprécié coastal views.",fr,Carthage,archaeological site,negative,neutral,0.5,False,3,2025-12-01 19:11:57,21
TUN_008291,Je reviens d'un séjour à Hammamet et je voulais partager mon expérience incroyable.,fr,Hammamet,beach resort,positive,neutral,0.5,False,3,2025-12-01 19:11:59,13
TUN_008292,"Je viens de passer quelques jours à Carthage et c'était fantastique. En tant que une voyageuse seule de France, j'ai vraiment apprécié historic artifacts.",fr,Carthage,archaeological site,positive,neutral,0.5,False,3,2025-12-01 19:12:00,24
TUN_008293,Je reviens d'un séjour à Sidi Bou Said et je voulais partager mon expérience incroyable.,fr,Sidi Bou Said,coastal village,positive,neutral,0.5,False,4,2025-12-01 19:12:01,15
TUN_008294,"The view is gorgeous in that it's clear of the city... but when you are driving through town (or near one), even if this location wasn't my first choice for travel destination on Facebook or Twitter, then your head hurts right there! It makes me want to go somewhere else!! The best part about being here at an airport like Atlanta?",en,Sidi Bou Said,coastal village,negative,positive,0.45133928571428567,False,4,2025-12-01 19:12:02,61
TUN_008295,"Je viens de passer quelques jours à Hammamet et c'était fantastique. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié orange groves sur une recherche du monde qui aussi des peux pas toutes nous sont resteurs ne faisant présent les moins ou entre rien . ""All the best Frenchmen have been killed in Algeria since that war,"" remarked Dr. Jervene Tarter who was on his way to Paris from St.",fr,Hammamet,beach resort,positive,positive,0.4,True,5,2025-12-01 19:12:03,72
TUN_008296,"Je viens de passer quelques jours à Sidi Bou Said et c'était fantastique. En tant que une voyageuse seule de France, j'ai vraiment apprécié cliffside views.",fr,Sidi Bou Said,coastal village,positive,neutral,0.5,False,3,2025-12-01 19:12:04,26
TUN_008297,"It is the most interesting place in my life to spend time or see something you love because of what they say about science."" (Curtis McCutcheon) ""The next big attraction that we have been able for our kids here on campus - there are no cars around all day long! This has given us great peace from other students so far!"" (""Carnegie Hall Museum,"" University News Service).",en,Carthage,archaeological site,positive,positive,0.27375,True,4,2025-12-01 19:12:05,67
